-43,-45,-90,37,1090
-44,-45,-89,16,1063
-43,-45,-80,46,1090
-43,-45,-73,46,1084
-44,-45,-65,66,1063
-44,-45,-57,517,1075
-44,-45,-49,707,1066
-43,-45,-41,702,1081
-45,-45,-33,677,1055
-42,-45,-25,665,1113
-44,-45,-17,686,1073
-44,-45,-9,681,1073
-42,-45,-1,741,1117
-43,-45,8,751,1091
-42,-45,16,706,1117
-43,-45,24,730,1089
-41,-45,32,702,1122
-43,-45,40,689,1089
-42,-45,48,659,1115
-42,-45,56,594,1109
-40,-45,64,564,1146
-42,-45,72,205,1115
-40,-45,80,1162,1161
-39,-45,88,155,1185
-36,-41,-90,94,1264
-36,-41,-89,85,1250
-37,-41,-80,21,1242
-36,-41,-73,100,1246
-36,-41,-65,350,1250
-37,-41,-57,798,1220
-37,-41,-49,142,1219
-37,-41,-41,835,1229
-38,-41,-33,838,1211
-36,-41,-25,768,1247
-37,-41,-17,841,1242
-35,-41,-9,787,1287
-37,-41,-1,838,1244
-35,-41,8,816,1291
-36,-41,16,862,1273
-35,-41,24,804,1305
-34,-41,32,923,1327
-35,-41,40,721,1281
-33,-41,48,703,1359
-35,-41,56,725,1291
-34,-41,64,531,1330
-36,-41,72,338,1258
-32,-41,80,131,1407
-35,-41,88,2,1302
-27,-33,-90,144,1605
-28,-33,-89,139,1554
-28,-33,-80,116,1555
-28,-33,-73,396,1549
-29,-33,-65,1084,1545
-28,-33,-57,998,1564
-29,-33,-49,1031,1508
-29,-33,-41,1064,1525
-29,-33,-33,1055,1503
-29,-33,-25,1071,1546
-28,-33,-17,1104,1586
-28,-33,-9,947,1556
-27,-33,-1,976,1638
-28,-33,8,1119,1572
-27,-33,16,1067,1611
-28,-33,24,1126,1548
-28,-33,32,1134,1563
-26,-33,40,675,1678
-28,-33,48,662,1583
-26,-33,56,122,1656
-28,-33,64,463,1583
-26,-33,72,454,1703
-25,-33,80,1765,1764
-25,-33,88,124,1764
-21,-25,-90,3,2037
-22,-25,-89,166,1994
-22,-25,-80,126,1984
-22,-25,-73,1937,1936
-20,-25,-65,1539,2110
-22,-25,-57,956,2002
-22,-25,-49,1443,1960
-21,-25,-41,1471,2020
-22,-25,-33,1485,1978
-20,-25,-25,1491,2108
-22,-25,-17,1483,1978
-22,-25,-9,912,1979
-21,-25,-1,903,2078
-21,-25,8,396,2023
-22,-25,16,734,1956
-20,-25,24,1196,2154
-21,-25,32,1148,2087
-19,-25,40,619,2281
-20,-25,48,660,2177
-18,-25,56,611,2331
-17,-25,64,411,2428
-20,-25,72,413,2177
-17,-25,80,264,2454
-22,-25,88,137,1993
-14,-17,-90,462,3001
-14,-17,-89,220,3069
-14,-17,-80,207,3069
-14,-17,-73,3014,3013
-14,-17,-65,3014,3013
-14,-17,-57,1031,2917
-14,-17,-49,3015,3014
-14,-17,-41,1584,3003
-14,-17,-33,437,2971
-14,-17,-25,3005,3004
-14,-17,-17,23,3050
-14,-17,-9,904,3016
-13,-17,-1,791,3269
-14,-17,8,950,3018
-12,-17,16,3435,3434
-14,-17,24,1734,3075
-11,-17,32,1048,3701
-11,-17,40,578,3687
-13,-17,48,719,3296
-14,-17,56,654,2906
-13,-17,64,389,3325
-11,-17,72,327,3701
-13,-17,80,304,3170
-13,-17,88,176,3325
-7,-9,-90,134,5799
-7,-9,-89,6024,6023
-7,-9,-80,5978,5977
-6,-9,-73,1408,6791
-7,-9,-65,1535,5777
-6,-9,-57,97,6296
-7,-9,-49,5656,5655
-7,-9,-41,467,5846
-7,-9,-33,106,5634
-7,-9,-25,380,5983
-7,-9,-17,5808,5807
-7,-9,-9,908,5984
-6,-9,-1,903,6403
-6,-9,8,7158,7157
-5,-9,16,819,7640
-5,-9,24,1354,7320
-4,-9,32,999,9524
-6,-9,40,359,6408
-6,-9,48,70,6626
-3,-9,56,642,12686
