4,-1,48,2731,2730
2,-1,56,2731,2730
2,-1,64,2731,2730
2,-1,72,184,2730
1,-1,80,2731,2730
1,-1,88,2731,2730
9,8,-90,1141,2730
7,8,-89,1266,2730
8,8,-80,1426,2730
8,8,-73,1111,2730
7,8,-65,2731,2730
6,8,-57,2731,2730
7,8,-49,2731,2730
8,8,-41,579,2730
7,8,-33,936,2730
8,8,-25,746,2730
7,8,-17,2731,2730
8,8,-9,2731,2730
8,8,-1,2731,2730
8,8,8,581,2730
10,8,16,2731,2730
9,8,24,2731,2730
9,8,32,1576,2730
8,8,40,269,2730
8,8,48,2731,2730
11,8,56,2731,2730
12,8,64,2731,2730
10,8,72,2731,2730
10,8,80,1788,2730
10,8,88,2731,2730
15,16,-90,509,2730
15,16,-89,1300,2730
15,16,-80,1479,2730
16,16,-73,1510,2730
15,16,-65,187,2730
15,16,-57,2731,2730
15,16,-49,2731,2730
15,16,-41,169,2730
14,16,-33,1605,2730
14,16,-25,1158,2730
17,16,-17,2731,2730
16,16,-9,2731,2730
15,16,-1,2731,2730
16,16,8,366,2730
14,16,16,1482,2730
16,16,24,231,2730
19,16,32,2731,2730
18,16,40,2731,2730
16,16,48,2731,2730
17,16,56,1270,2730
18,16,64,351,2730
16,16,72,361,2730
16,16,80,2731,2730
20,16,88,2731,2730
22,24,-90,1217,2730
23,24,-89,1355,2730
23,24,-80,1562,2730
22,24,-73,1593,2730
22,24,-65,1311,2730
22,24,-57,59,2730
22,24,-49,2731,2730
22,24,-41,2731,2730
22,24,-33,2731,2730
21,24,-25,2731,2730
23,24,-17,2731,2730
24,24,-9,2731,2730
24,24,-1,2731,2730
23,24,8,1358,2730
23,24,16,510,2730
22,24,24,433,2730
22,24,32,2731,2730
24,24,40,2731,2730
25,24,48,2731,2730
26,24,56,1058,2730
24,24,64,2731,2730
24,24,72,2731,2730
25,24,80,157,2730
23,24,88,2731,2730
30,32,-90,362,2730
29,32,-89,1461,2730
31,32,-80,1654,2730
30,32,-73,1735,2730
28,32,-65,2731,2730
29,32,-57,2731,2730
29,32,-49,178,2730
30,32,-41,2731,2730
31,32,-33,389,2730
30,32,-25,355,2730
30,32,-17,2731,2730
29,32,-9,2731,2730
29,32,-1,2731,2730
31,32,8,2731,2730
32,32,16,63,2730
30,32,24,2731,2730
31,32,32,464,2730
31,32,40,2731,2730
31,32,48,2731,2730
30,32,56,2731,2730
33,32,64,2731,2730
35,32,72,2731,2730
34,32,80,2731,2730
29,32,88,1238,2730
35,40,-90,1470,2730
37,40,-89,178,2730
37,40,-80,639,2730
37,40,-73,1882,2730
42,40,-65,2731,2730
38,40,-57,2731,2730
39,40,-49,2731,2730
37,40,-41,2731,2730
37,40,-33,2731,2730
37,40,-25,1208,2730
39,40,-17,346,2730
37,40,-9,2731,2730
38,40,-1,704,2730
37,40,8,2731,2730
37,40,16,2731,2730
38,40,24,2731,2730
39,40,32,285,2730
37,40,40,592,2730
40,40,48,2731,2730
40,40,56,2731,2730
38,40,64,2731,2730
39,40,72,2731,2730
40,40,80,69,2730
38,40,88,161,2730
